run,graph,num_nodes,algorithm,runtime,total_run_runtime,median_stretch,success_rate,avg_depth,errors
8,Garr200912.graphml,42,Beacon Nodes,5.5273,126.3364,0.0,0.54,7.0,0
8,Garr200912.graphml,42,Global Controller,8.5475,146.2588,0.0,0.66,7.0,0
8,Garr200912.graphml,42,Simple Decomposition,4.5764,178.0624,0.0,0.7,7.0,0
8,Garr201001.graphml,42,PrioList,4.4797,131.3906,0.0,0.7,5.0,0
8,Garr201001.graphml,42,Super Trees,6.9053,184.1859,0.0,0.62,6.0,0
8,Garr201001.graphml,42,Beacon Nodes,4.6604,135.7617,0.0,0.71,5.0,0
8,Garr201001.graphml,42,Global Controller,7.1745,137.981,0.0,0.7,5.0,0
8,Garr201001.graphml,42,Simple Decomposition,3.7842,131.0475,0.0,0.67,5.0,0
8,Garr201003.graphml,42,PrioList,44.842,229.0563,0.0,0.95,6.0,0
8,Garr201003.graphml,42,Super Trees,43.5717,222.0767,0.0,0.92,9.0,1
8,Garr201003.graphml,42,Beacon Nodes,48.7762,277.8731,0.0,0.93,6.0,0
8,Garr201003.graphml,42,Global Controller,49.5783,243.372,0.0,0.93,6.0,0
8,Garr201003.graphml,42,Simple Decomposition,44.3497,230.1647,0.0,0.94,6.0,0
8,Garr201004.graphml,42,PrioList,4.7609,135.0457,0.0,0.64,7.0,0
8,Garr201004.graphml,42,Super Trees,7.1523,126.4908,1.0,0.54,8.0,0
8,Garr201004.graphml,42,Beacon Nodes,6.2132,138.1453,0.0,0.73,7.0,0
8,Garr201004.graphml,42,Global Controller,8.1691,133.0973,0.0,0.59,7.0,0
8,Garr201004.graphml,42,Simple Decomposition,4.1416,131.7847,0.0,0.72,7.0,0
8,Garr201005.graphml,43,PrioList,50.7056,273.4485,0.0,0.91,6.0,1
8,Garr201005.graphml,43,Super Trees,50.4543,228.0741,0.0,0.94,9.0,1
8,Garr201005.graphml,43,Beacon Nodes,50.8168,243.6136,0.0,0.95,6.0,1
8,Garr201005.graphml,43,Global Controller,59.8852,259.8682,0.0,0.93,6.0,1
8,Garr201005.graphml,43,Simple Decomposition,50.8019,233.7091,0.0,0.93,6.0,1
8,Garr201007.graphml,43,PrioList,4.1273,130.5907,0.0,0.71,6.0,0
8,Garr201007.graphml,43,Super Trees,8.4826,175.7814,0.0,0.71,6.0,0
8,Garr201007.graphml,43,Beacon Nodes,6.0468,147.7773,0.0,0.69,6.0,0
8,Garr201007.graphml,43,Global Controller,8.3943,143.7876,0.0,0.6,6.0,0
8,Garr201007.graphml,43,Simple Decomposition,4.8676,133.528,0.0,0.72,6.0,0
8,Garr201008.graphml,43,PrioList,86.8372,282.6219,0.0,0.91,7.0,1
8,Garr201008.graphml,43,Super Trees,92.4437,186.1081,1.0,0.49,7.0,1
8,Garr201008.graphml,43,Beacon Nodes,94.5099,295.7798,0.0,0.97,7.0,1
8,Garr201008.graphml,43,Global Controller,90.4797,336.8325,0.0,0.95,7.0,1
8,Garr201008.graphml,43,Simple Decomposition,92.9196,284.7176,0.0,0.97,7.0,1
8,Garr201010.graphml,44,PrioList,97.5624,365.9247,0.0,0.93,8.0,2
8,Garr201010.graphml,44,Super Trees,90.8905,182.3319,0.0,0.37,8.0,1
8,Garr201010.graphml,44,Beacon Nodes,93.5764,349.1582,0.0,0.95,8.0,2
8,Garr201010.graphml,44,Global Controller,97.9286,304.6879,0.0,0.92,8.0,2
8,Garr201010.graphml,44,Simple Decomposition,94.4134,282.8038,0.0,0.94,8.0,2
8,Garr201012.graphml,44,PrioList,52.3764,242.9764,0.0,0.97,8.0,1
8,Garr201012.graphml,44,Super Trees,50.3259,234.5242,0.0,0.94,8.0,1
8,Garr201012.graphml,44,Beacon Nodes,52.6511,251.7444,0.0,0.91,8.0,1
8,Garr201012.graphml,44,Global Controller,56.5123,300.5244,0.0,0.93,8.0,1
8,Garr201012.graphml,44,Simple Decomposition,55.0666,238.8876,0.0,0.91,8.0,1
8,Garr201101.graphml,44,PrioList,50.2155,251.9375,0.0,0.98,9.0,1
8,Garr201101.graphml,44,Super Trees,54.2912,257.9766,0.0,0.95,8.0,1
8,Garr201101.graphml,44,Beacon Nodes,50.3587,244.4507,0.0,0.89,9.0,1
8,Garr201101.graphml,44,Global Controller,94.8338,295.265,0.0,0.93,9.0,1
8,Garr201101.graphml,44,Simple Decomposition,49.4706,234.8809,0.0,0.87,9.0,1
8,Garr201102.graphml,45,PrioList,3.8944,142.4062,0.0,0.69,5.0,0
8,Garr201102.graphml,45,Super Trees,8.2154,141.9481,0.0,0.62,7.0,0
8,Garr201102.graphml,45,Beacon Nodes,6.1037,150.4723,0.0,0.72,5.0,0
8,Garr201102.graphml,45,Global Controller,7.836,152.4871,0.0,0.69,5.0,0
8,Garr201102.graphml,45,Simple Decomposition,4.7262,137.1847,0.0,0.68,5.0,0
8,Garr201103.graphml,46,PrioList,4.3779,177.6626,0.0,0.68,5.0,0
8,Garr201103.graphml,46,Super Trees,7.8696,138.2424,2.0,0.57,8.0,0
8,Garr201103.graphml,46,Beacon Nodes,5.5722,156.6334,0.0,0.72,5.0,0
8,Garr201103.graphml,46,Global Controller,8.4681,158.5474,0.0,0.8,5.0,0
8,Garr201103.graphml,46,Simple Decomposition,4.0234,147.6578,0.0,0.7,5.0,0
8,Garr201104.graphml,47,PrioList,99.4304,307.8783,0.0,0.94,9.0,2
8,Garr201104.graphml,47,Super Trees,104.9533,312.1212,0.0,0.93,9.0,2
8,Garr201104.graphml,47,Beacon Nodes,180.9723,383.1916,0.0,0.93,9.0,2
8,Garr201104.graphml,47,Global Controller,105.7102,307.8601,0.0,0.89,9.0,2
8,Garr201104.graphml,47,Simple Decomposition,99.6001,306.062,0.0,0.9,9.0,2
8,Garr201105.graphml,47,PrioList,8.8563,153.3203,0.0,0.75,6.0,0
8,Garr201105.graphml,47,Super Trees,9.185,149.7636,0.0,0.57,7.0,0
8,Garr201105.graphml,47,Beacon Nodes,10.3858,208.1874,0.0,0.65,6.0,0
8,Garr201105.graphml,47,Global Controller,12.7566,157.7901,0.0,0.65,6.0,0
8,Garr201105.graphml,47,Simple Decomposition,6.5986,136.5643,0.0,0.58,6.0,0
8,Garr201107.graphml,47,PrioList,52.4086,244.6681,0.0,0.91,7.0,1
8,Garr201107.graphml,47,Super Trees,50.7182,240.5613,1.0,0.94,13.0,1
8,Garr201107.graphml,47,Beacon Nodes,53.8785,256.614,0.0,0.89,7.0,1
8,Garr201107.graphml,47,Global Controller,56.3389,263.3776,0.0,0.92,7.0,1
8,Garr201107.graphml,47,Simple Decomposition,94.5051,299.9766,0.0,0.88,7.0,1
8,Garr201108.graphml,47,PrioList,102.9169,305.5314,0.0,0.93,9.0,2
8,Garr201108.graphml,47,Super Trees,100.6258,193.5096,1.0,0.38,6.0,1
8,Garr201108.graphml,47,Beacon Nodes,102.8161,314.5226,0.0,0.92,9.0,2
8,Garr201108.graphml,47,Global Controller,109.0206,360.1512,0.0,0.87,9.0,2
8,Garr201108.graphml,47,Simple Decomposition,96.5863,307.1153,0.0,0.91,9.0,2
8,Garr201109.graphml,47,PrioList,103.1148,297.9184,0.0,0.9,5.5,1
8,Garr201109.graphml,47,Super Trees,97.8525,132.6823,0.0,0.14,2.0,0
8,Garr201109.graphml,47,Beacon Nodes,102.0378,322.8136,0.0,0.96,5.5,1
8,Garr201109.graphml,47,Global Controller,138.7408,341.9064,0.0,0.89,5.5,1
8,Garr201109.graphml,47,Simple Decomposition,101.6967,303.2751,0.0,0.94,5.5,1
8,Garr201110.graphml,47,PrioList,54.3071,261.9975,0.0,0.94,9.0,1
8,Garr201110.graphml,47,Super Trees,53.7165,308.3358,0.0,0.93,8.0,1
8,Garr201110.graphml,47,Beacon Nodes,56.3302,301.0843,0.0,0.91,9.0,1
8,Garr201110.graphml,47,Global Controller,66.2511,270.635,0.0,0.93,9.0,1
8,Garr201110.graphml,47,Simple Decomposition,56.4493,257.5844,0.0,0.92,9.0,1
8,Garr201111.graphml,47,PrioList,56.6972,248.7683,0.0,0.96,7.0,1
8,Garr201111.graphml,47,Super Trees,55.7785,238.8013,0.0,0.86,7.0,1
8,Garr201111.graphml,47,Beacon Nodes,58.6405,295.3287,0.0,0.92,7.0,1
8,Garr201111.graphml,47,Global Controller,57.4737,256.138,0.0,0.92,7.0,1
8,Garr201111.graphml,47,Simple Decomposition,53.2688,243.5646,0.0,0.88,7.0,1
8,Garr201112.graphml,48,PrioList,4.8542,146.4578,0.0,0.68,6.0,0
8,Garr201112.graphml,48,Super Trees,9.6187,153.0362,1.0,0.62,10.0,0
8,Garr201112.graphml,48,Beacon Nodes,7.044,152.4761,0.0,0.66,6.0,0
8,Garr201112.graphml,48,Global Controller,10.8591,153.6236,0.0,0.71,6.0,0
8,Garr201112.graphml,48,Simple Decomposition,4.9294,190.0202,0.0,0.71,6.0,0
8,Garr201201.graphml,48,PrioList,7.5192,148.2132,0.0,0.76,7.0,0
8,Garr201201.graphml,48,Super Trees,10.8367,159.6627,0.0,0.68,8.0,0
8,Garr201201.graphml,48,Beacon Nodes,6.622,153.1092,0.0,0.63,7.0,0
8,Garr201201.graphml,48,Global Controller,11.7865,188.2921,0.0,0.66,7.0,0
8,Garr201201.graphml,48,Simple Decomposition,8.1451,170.0025,0.0,0.63,7.0,0
8,Geant2001.graphml,27,PrioList,3.0835,145.7523,0.0,0.71,5.0,0
8,Geant2001.graphml,27,Super Trees,4.7587,177.7668,0.0,0.61,10.0,0
8,Geant2001.graphml,27,Beacon Nodes,3.899,130.9855,0.0,0.68,5.0,0
8,Geant2001.graphml,27,Global Controller,4.9216,118.9701,0.0,0.73,5.0,0
8,Geant2001.graphml,27,Simple Decomposition,3.9262,125.6468,0.0,0.72,5.0,0
8,Geant2009.graphml,34,PrioList,43.2623,245.1225,0.0,0.95,13.0,1
8,Geant2009.graphml,34,Super Trees,36.1063,268.4512,1.0,0.92,10.0,1
8,Geant2009.graphml,34,Beacon Nodes,40.6397,285.8922,0.0,1.0,13.0,1
8,Geant2009.graphml,34,Global Controller,42.4397,291.9859,0.0,0.97,13.0,1
8,Geant2009.graphml,34,Simple Decomposition,39.8679,231.6676,0.0,0.97,13.0,1
8,Geant2010.graphml,37,PrioList,42.6504,265.3649,0.0,0.97,11.0,1
8,Geant2010.graphml,37,Super Trees,41.6066,242.8551,1.0,0.96,12.0,1
8,Geant2010.graphml,37,Beacon Nodes,43.2782,268.6901,1.0,0.96,11.0,1
8,Geant2010.graphml,37,Global Controller,91.2494,296.7251,1.0,0.9,11.0,1
8,Geant2010.graphml,37,Simple Decomposition,43.2124,251.1669,0.0,0.96,11.0,1
8,Geant2012.graphml,37,PrioList,44.5509,245.3701,0.0,0.97,10.0,1
8,Geant2012.graphml,37,Super Trees,42.6983,245.9366,1.0,0.94,9.0,1
8,Geant2012.graphml,37,Beacon Nodes,45.9881,328.556,0.0,0.97,10.0,1
8,Geant2012.graphml,37,Global Controller,48.2177,304.9662,0.0,0.94,10.0,1
8,Geant2012.graphml,37,Simple Decomposition,44.0884,240.0724,0.0,0.97,10.0,1
8,Getnet.graphml,7,PrioList,3.6914,107.0953,0.0,0.94,2.33,0
8,Getnet.graphml,7,Super Trees,5.3475,19.2137,0.0,0.11,1.0,0
8,Getnet.graphml,7,Beacon Nodes,3.9304,94.9829,0.0,0.94,2.33,0
8,Getnet.graphml,7,Global Controller,4.3713,103.5777,0.0,0.91,2.33,0
8,Getnet.graphml,7,Simple Decomposition,3.3746,100.4515,0.0,0.94,2.33,0
8,Globalcenter.graphml,9,PrioList,14.0565,137.0401,0.0,1.0,1.67,0
8,Globalcenter.graphml,9,Super Trees,12.9035,178.8862,0.0,1.0,3.5,1
8,Globalcenter.graphml,9,Beacon Nodes,14.7206,136.5245,0.0,1.0,1.67,0
8,Globalcenter.graphml,9,Global Controller,13.7366,138.2056,0.0,1.0,1.67,0
8,Globalcenter.graphml,9,Simple Decomposition,14.8569,138.3013,0.0,1.0,1.67,0
8,Goodnet.graphml,17,PrioList,2.2111,97.6417,0.0,0.75,3.0,0
8,Goodnet.graphml,17,Super Trees,4.2255,83.1866,0.0,0.62,5.0,0
8,Goodnet.graphml,17,Beacon Nodes,2.75,117.3416,0.0,0.77,3.0,0
8,Goodnet.graphml,17,Global Controller,3.1541,92.0973,0.0,0.82,3.0,0
8,Goodnet.graphml,17,Simple Decomposition,2.4811,99.3037,0.0,0.76,3.0,0
8,Grena.graphml,13,PrioList,2.9686,97.128,0.0,0.73,6.0,0
8,Grena.graphml,13,Super Trees,3.8432,80.3643,0.0,0.7,6.0,0
8,Grena.graphml,13,Beacon Nodes,2.3282,97.2191,0.0,0.71,6.0,0
8,Grena.graphml,13,Global Controller,3.3542,150.2045,0.0,0.76,6.0,0
8,Grena.graphml,13,Simple Decomposition,2.392,88.3379,0.0,0.75,6.0,0
8,Gridnet.graphml,9,PrioList,8.0704,125.6195,0.0,1.0,2.67,0
8,Gridnet.graphml,9,Super Trees,7.3641,137.6065,0.0,1.0,3.5,1
8,Gridnet.graphml,9,Beacon Nodes,9.4384,155.1358,0.0,1.0,2.67,0
8,Gridnet.graphml,9,Global Controller,8.6234,145.9701,0.0,1.0,2.67,0
8,Gridnet.graphml,9,Simple Decomposition,8.9579,124.8374,0.0,1.0,2.67,0
8,Grnet.graphml,34,PrioList,2.8852,117.2899,0.0,0.64,6.0,0
8,Grnet.graphml,34,Super Trees,5.7843,116.2867,0.0,0.61,7.0,0
8,Grnet.graphml,34,Beacon Nodes,3.8754,128.4878,0.0,0.7,6.0,0
8,Grnet.graphml,34,Global Controller,4.9971,182.969,0.0,0.63,6.0,0
8,Grnet.graphml,34,Simple Decomposition,3.044,138.2405,0.0,0.71,6.0,0
8,GtsCzechRepublic.graphml,26,PrioList,3.492,96.0086,0.0,0.64,10.0,0
8,GtsCzechRepublic.graphml,26,Super Trees,6.121,98.7774,0.0,0.59,10.0,0
8,GtsCzechRepublic.graphml,26,Beacon Nodes,4.1888,111.2886,0.0,0.67,10.0,0
8,GtsCzechRepublic.graphml,26,Global Controller,4.9024,117.1881,0.0,0.67,10.0,0
8,GtsCzechRepublic.graphml,26,Simple Decomposition,3.6342,104.5806,0.0,0.55,10.0,0
8,GtsHungary.graphml,25,PrioList,2.9053,115.1957,0.0,0.67,5.0,0
8,GtsHungary.graphml,25,Super Trees,3.6222,117.9472,0.0,0.73,6.0,0
8,GtsHungary.graphml,25,Beacon Nodes,2.9506,127.9976,0.0,0.76,5.0,0
8,GtsHungary.graphml,25,Global Controller,4.0047,109.5555,0.0,0.74,5.0,0
8,GtsHungary.graphml,25,Simple Decomposition,2.1349,97.4948,0.0,0.82,5.0,0
8,GtsPoland.graphml,26,PrioList,2.2068,87.6132,0.0,0.53,8.0,0
8,GtsPoland.graphml,26,Super Trees,4.1478,143.4595,0.0,0.63,12.0,0
8,GtsPoland.graphml,26,Beacon Nodes,2.6219,98.3705,0.0,0.6,8.0,0
8,GtsPoland.graphml,26,Global Controller,3.8075,121.7494,0.0,0.66,8.0,0
8,GtsPoland.graphml,26,Simple Decomposition,3.1861,138.6782,0.0,0.67,8.0,0
8,GtsRomania.graphml,19,PrioList,3.5982,143.3577,0.0,0.8,4.0,0
8,GtsRomania.graphml,19,Super Trees,4.8732,142.7579,0.0,0.82,4.0,0
8,GtsRomania.graphml,19,Beacon Nodes,8.076,138.8321,0.0,0.81,4.0,0
8,GtsRomania.graphml,19,Global Controller,3.9631,107.7716,0.0,0.77,4.0,0
8,GtsRomania.graphml,19,Simple Decomposition,2.9455,106.0355,0.0,0.82,4.0,0
8,GtsSlovakia.graphml,28,PrioList,3.5375,135.1313,0.0,0.75,4.0,0
8,GtsSlovakia.graphml,28,Super Trees,4.5859,185.3167,0.0,0.62,7.0,0
8,GtsSlovakia.graphml,28,Beacon Nodes,4.0501,132.5357,0.0,0.78,4.0,0
8,GtsSlovakia.graphml,28,Global Controller,4.4131,177.6024,0.0,0.75,4.0,0
8,GtsSlovakia.graphml,28,Simple Decomposition,2.5659,142.4671,0.0,0.8,4.0,0
8,Heanet.graphml,7,PrioList,4.8463,122.5332,0.0,1.0,2.0,0
8,Heanet.graphml,7,Super Trees,6.6164,38.2546,0.0,0.24,1.0,0
8,Heanet.graphml,7,Beacon Nodes,5.6055,123.6303,0.0,0.99,2.0,0
8,Heanet.graphml,7,Global Controller,5.1777,118.0446,0.0,0.99,2.0,0
8,Heanet.graphml,7,Simple Decomposition,5.313,102.1856,0.0,0.98,2.0,0
8,HiberniaCanada.graphml,10,PrioList,1.9897,65.662,0.0,0.8,4.0,0
8,HiberniaCanada.graphml,10,Super Trees,2.1687,67.128,0.0,0.72,6.0,0
8,HiberniaCanada.graphml,10,Beacon Nodes,1.5749,75.76,0.0,0.79,4.0,0
8,HiberniaCanada.graphml,10,Global Controller,2.6573,113.6608,0.0,0.8,4.0,0
8,HiberniaCanada.graphml,10,Simple Decomposition,1.9222,77.9018,0.0,0.82,4.0,0
8,HiberniaGlobal.graphml,53,PrioList,72.7273,292.7397,0.0,0.87,23.0,1
8,HiberniaGlobal.graphml,53,Super Trees,67.4206,271.0797,1.0,0.78,14.0,1
8,HiberniaGlobal.graphml,53,Beacon Nodes,72.571,308.3105,0.0,0.86,23.0,1
8,HiberniaGlobal.graphml,53,Global Controller,84.3834,299.0973,0.0,0.81,23.0,1
8,HiberniaGlobal.graphml,53,Simple Decomposition,76.5337,298.3064,0.0,0.8,23.0,1
8,HiberniaIreland.graphml,6,PrioList,2.1854,127.763,0.0,0.92,2.5,0
8,HiberniaIreland.graphml,6,Super Trees,2.481,70.9658,0.0,0.95,2.5,0
8,HiberniaIreland.graphml,6,Beacon Nodes,2.5456,72.8416,0.0,0.88,2.5,0
8,HiberniaIreland.graphml,6,Global Controller,3.1533,75.5723,0.0,0.86,2.5,0
8,HiberniaIreland.graphml,6,Simple Decomposition,2.089,81.0508,0.0,0.97,2.5,0
8,HiberniaNireland.graphml,15,PrioList,3.1441,66.3572,0.0,0.55,9.0,0
8,HiberniaNireland.graphml,15,Super Trees,3.4274,73.1328,0.0,0.56,13.0,0
8,HiberniaNireland.graphml,15,Beacon Nodes,2.3791,77.4055,0.0,0.62,9.0,0
8,HiberniaNireland.graphml,15,Global Controller,2.9912,72.7598,0.0,0.58,9.0,0
8,HiberniaNireland.graphml,15,Simple Decomposition,2.3271,67.7611,0.0,0.61,9.0,0
8,HiberniaUk.graphml,13,PrioList,6.0264,84.8764,0.0,0.8,6.5,0
8,HiberniaUk.graphml,13,Super Trees,6.0257,93.7126,0.0,0.88,6.5,0
8,HiberniaUk.graphml,13,Beacon Nodes,7.4413,83.3027,0.0,0.68,6.5,0
8,HiberniaUk.graphml,13,Global Controller,7.6912,82.175,0.0,0.74,6.5,0
8,HiberniaUk.graphml,13,Simple Decomposition,6.237,93.3439,0.0,0.84,6.5,0
8,HiberniaUs.graphml,20,PrioList,21.2713,140.8963,0.0,0.92,10.0,2
8,HiberniaUs.graphml,20,Super Trees,20.5123,150.5693,1.0,0.74,9.0,1
8,HiberniaUs.graphml,20,Beacon Nodes,19.6209,149.1684,0.0,0.89,10.0,2
8,HiberniaUs.graphml,20,Global Controller,22.4304,149.2235,0.0,0.94,10.0,2
8,HiberniaUs.graphml,20,Simple Decomposition,19.9658,140.59,0.0,0.93,10.0,2
8,Highwinds.graphml,18,PrioList,13.9851,147.8986,0.0,0.93,6.0,1
8,Highwinds.graphml,18,Super Trees,15.1774,141.8216,0.0,0.98,9.0,1
8,Highwinds.graphml,18,Beacon Nodes,12.9138,147.3333,0.0,0.97,6.0,1
8,Highwinds.graphml,18,Global Controller,12.5398,137.4579,0.0,0.97,6.0,1
8,Highwinds.graphml,18,Simple Decomposition,13.2658,135.8348,0.0,0.98,6.0,1
8,HostwayInternational.graphml,16,PrioList,6.8191,91.0581,0.0,0.82,3.5,0
8,HostwayInternational.graphml,16,Super Trees,5.5432,21.0424,0.0,0.09,2.0,0
8,HostwayInternational.graphml,16,Beacon Nodes,5.3366,137.7579,0.0,0.73,3.5,0
8,HostwayInternational.graphml,16,Global Controller,5.2643,91.1071,0.0,0.81,3.5,0
8,HostwayInternational.graphml,16,Simple Decomposition,4.5007,85.5238,0.0,0.71,3.5,0
8,HurricaneElectric.graphml,24,PrioList,19.6853,160.4114,0.0,0.95,5.0,1
8,HurricaneElectric.graphml,24,Super Trees,19.5195,158.6321,1.0,0.94,8.0,1
8,HurricaneElectric.graphml,24,Beacon Nodes,21.6619,162.2961,0.0,0.9,5.0,1
8,HurricaneElectric.graphml,24,Global Controller,21.7776,164.7536,0.0,0.87,5.0,1
8,HurricaneElectric.graphml,24,Simple Decomposition,18.9212,161.937,0.0,0.95,5.0,1
8,Ibm.graphml,18,PrioList,19.3202,144.397,0.0,0.99,5.0,1
8,Ibm.graphml,18,Super Trees,21.376,193.3451,0.0,0.98,5.0,1
8,Ibm.graphml,18,Beacon Nodes,19.2274,141.0826,0.0,0.98,5.0,1
8,Ibm.graphml,18,Global Controller,19.8899,155.5492,0.0,0.95,5.0,1
8,Ibm.graphml,18,Simple Decomposition,16.7594,135.2378,0.0,0.97,5.0,1
8,Iij.graphml,28,PrioList,26.4949,189.963,0.0,0.96,4.0,1
8,Iij.graphml,28,Super Trees,31.2669,182.7381,0.0,0.96,6.0,1
8,Iij.graphml,28,Beacon Nodes,31.1249,195.2473,0.0,0.99,4.0,1
8,Iij.graphml,28,Global Controller,30.3749,198.5092,0.0,0.97,4.0,1
8,Iij.graphml,28,Simple Decomposition,31.5304,230.2785,0.0,0.95,4.0,1
8,Ilan.graphml,10,PrioList,64.3278,145.2369,0.0,0.94,2.0,0
8,Ilan.graphml,10,Super Trees,5.3113,76.0714,0.0,0.9,2.0,0
8,Ilan.graphml,10,Beacon Nodes,4.6991,87.3695,0.0,0.86,2.0,0
8,Ilan.graphml,10,Global Controller,5.6309,85.7361,0.0,0.93,2.0,0
8,Ilan.graphml,10,Simple Decomposition,6.1266,86.7078,0.0,0.99,2.0,0
8,Integra.graphml,27,PrioList,28.307,177.0637,1.0,0.99,5.5,1
8,Integra.graphml,27,Super Trees,28.659,173.2286,0.0,0.95,6.0,1
8,Integra.graphml,27,Beacon Nodes,31.762,179.8462,1.0,0.97,5.5,1
8,Integra.graphml,27,Global Controller,30.2989,187.9092,1.0,0.95,5.5,1
8,Integra.graphml,27,Simple Decomposition,69.5929,228.1466,0.5,0.96,5.5,1
8,Internetmci.graphml,19,PrioList,26.7899,174.0398,0.0,1.0,5.5,1
8,Internetmci.graphml,19,Super Trees,28.3942,162.6562,0.0,0.99,5.5,1
8,Internetmci.graphml,19,Beacon Nodes,29.1026,177.0677,0.0,0.98,5.5,1
8,Internetmci.graphml,19,Global Controller,31.1443,181.1081,0.0,0.96,5.5,1
8,Internetmci.graphml,19,Simple Decomposition,25.8305,159.8604,0.0,0.98,5.5,1
8,Internode.graphml,20,PrioList,13.0367,152.1748,0.0,0.99,10.0,1
8,Internode.graphml,20,Super Trees,13.238,191.587,0.0,0.97,7.0,1
8,Internode.graphml,20,Beacon Nodes,16.2575,154.6667,0.0,0.98,10.0,1
8,Internode.graphml,20,Global Controller,15.5117,157.9638,0.0,0.93,10.0,1
8,Internode.graphml,20,Simple Decomposition,14.3312,144.5136,0.0,0.95,10.0,1
8,Iris.graphml,50,PrioList,83.4696,292.2089,0.0,0.98,17.0,2
8,Iris.graphml,50,Super Trees,92.1124,304.1617,0.0,0.95,8.5,1
8,Iris.graphml,50,Beacon Nodes,84.7061,340.3895,0.0,0.94,17.0,2
8,Iris.graphml,50,Global Controller,88.5462,279.5339,0.0,0.79,17.0,2
8,Iris.graphml,50,Simple Decomposition,87.7246,281.5368,0.0,0.96,17.0,2
8,Janetlense.graphml,19,PrioList,13.0448,138.7478,0.0,0.97,2.5,0
8,Janetlense.graphml,19,Super Trees,14.4559,147.869,0.0,0.98,4.0,1
8,Janetlense.graphml,19,Beacon Nodes,13.2608,149.2792,0.0,0.96,2.5,0
8,Janetlense.graphml,19,Global Controller,16.7826,181.3865,0.0,0.92,2.5,0
8,Janetlense.graphml,19,Simple Decomposition,18.0361,138.5145,0.0,0.95,2.5,0
8,Jgn2Plus.graphml,11,PrioList,1.3711,68.5582,0.0,0.64,7.0,0
8,Jgn2Plus.graphml,11,Super Trees,1.8429,60.0737,0.0,0.61,7.0,0
8,Jgn2Plus.graphml,11,Beacon Nodes,2.1507,73.7528,0.0,0.72,7.0,0
8,Jgn2Plus.graphml,11,Global Controller,1.9235,69.833,0.0,0.65,7.0,0
8,Jgn2Plus.graphml,11,Simple Decomposition,1.2657,68.3753,0.0,0.66,7.0,0
8,Karen.graphml,23,PrioList,18.3869,144.0376,1.0,0.93,4.5,1
8,Karen.graphml,23,Super Trees,19.2862,32.2218,0.0,0.05,1.0,0
8,Karen.graphml,23,Beacon Nodes,19.0906,152.6877,1.0,0.91,4.5,1
8,Karen.graphml,23,Global Controller,21.6529,145.9823,1.0,0.85,4.5,1
8,Karen.graphml,23,Simple Decomposition,18.1069,144.063,1.0,0.92,4.5,1
8,KentmanFeb2008.graphml,25,PrioList,4.2579,97.6825,0.0,0.74,5.0,0
8,KentmanFeb2008.graphml,25,Super Trees,5.6663,146.9087,0.0,0.7,5.0,0
8,KentmanFeb2008.graphml,25,Beacon Nodes,4.4649,103.9339,0.0,0.78,5.0,0
8,KentmanFeb2008.graphml,25,Global Controller,5.5394,100.7904,0.0,0.78,5.0,0
8,KentmanFeb2008.graphml,25,Simple Decomposition,3.916,100.4753,0.0,0.71,5.0,0
8,KentmanJul2005.graphml,16,PrioList,1.5374,75.8024,0.0,0.69,6.0,0
8,KentmanJul2005.graphml,16,Super Trees,2.4816,79.302,0.0,0.71,6.0,0
8,KentmanJul2005.graphml,16,Beacon Nodes,1.7626,68.3411,0.0,0.62,6.0,0
8,KentmanJul2005.graphml,16,Global Controller,2.2667,78.5976,0.0,0.71,6.0,0
8,KentmanJul2005.graphml,16,Simple Decomposition,3.2951,78.8378,0.0,0.62,6.0,0
8,Kreonet.graphml,13,PrioList,1.7973,76.0352,0.0,0.76,4.0,0
8,Kreonet.graphml,13,Super Trees,1.9096,73.6696,0.0,0.69,4.0,0
8,Kreonet.graphml,13,Beacon Nodes,1.5397,75.0975,0.0,0.7,4.0,0
8,Kreonet.graphml,13,Global Controller,1.6621,79.2901,0.0,0.71,4.0,0
8,Kreonet.graphml,13,Simple Decomposition,1.2781,77.3125,0.0,0.82,4.0,0
8,Latnet.graphml,68,PrioList,14.1779,193.886,0.0,0.61,11.0,0
8,Latnet.graphml,68,Super Trees,17.9321,245.5347,0.0,0.72,11.0,0
8,Latnet.graphml,68,Beacon Nodes,14.5615,196.7446,0.0,0.63,11.0,0
8,Latnet.graphml,68,Global Controller,20.3538,203.4565,0.0,0.75,11.0,0
8,Latnet.graphml,68,Simple Decomposition,16.0284,198.55,0.0,0.7,11.0,0
8,Layer42.graphml,6,PrioList,2.3532,97.1367,0.0,0.94,2.0,0
8,Layer42.graphml,6,Super Trees,3.8651,97.8746,0.0,0.91,2.0,0
8,Layer42.graphml,6,Beacon Nodes,3.885,89.9461,0.0,0.91,2.0,0
8,Layer42.graphml,6,Global Controller,3.7087,85.7406,0.0,0.97,2.0,0
8,Layer42.graphml,6,Simple Decomposition,3.4567,75.7205,0.0,0.93,2.0,0
8,Litnet.graphml,39,PrioList,3.0311,123.3046,0.0,0.74,4.0,0
8,Litnet.graphml,39,Super Trees,5.2005,168.632,0.0,0.59,6.0,0
8,Litnet.graphml,39,Beacon Nodes,5.1123,132.3219,0.0,0.67,4.0,0
8,Litnet.graphml,39,Global Controller,5.4332,137.8852,0.0,0.74,4.0,0
8,Litnet.graphml,39,Simple Decomposition,2.9117,127.2971,0.0,0.73,4.0,0
