graph,num_nodes,algorithm,runtime,total_run_runtime,success_rate,median_stretch,avg_depth
Karen.graphml,23,Global Controller,6.8263,29.8043,0.1051,0.0,1.6184
Karen.graphml,23,PrioList,7.1481,35.9216,0.1311,0.0,1.6184
Karen.graphml,23,Simple Decomposition,6.9759,31.1357,0.1256,0.0,1.6184
Karen.graphml,23,Super Trees,6.5562,39.7905,0.2231,0.4082,2.6117
KentmanFeb2008.graphml,25,Beacon Nodes,4.2841,27.4706,0.0711,0.0,0.9696
KentmanFeb2008.graphml,25,Global Controller,7.7759,17.9879,0.0654,0.0,0.9696
KentmanFeb2008.graphml,25,PrioList,4.4294,27.2001,0.0873,0.0,0.9696
KentmanFeb2008.graphml,25,Simple Decomposition,4.5776,22.611,0.0712,0.0,0.9696
KentmanFeb2008.graphml,25,Super Trees,4.375,29.6519,0.1696,0.0,1.274
KentmanJul2005.graphml,16,Beacon Nodes,3.339,26.7594,0.1071,0.0,1.2158
KentmanJul2005.graphml,16,Global Controller,3.5342,20.4123,0.0862,0.0,1.2158
KentmanJul2005.graphml,16,PrioList,3.4929,24.8805,0.1071,0.0,1.2158
KentmanJul2005.graphml,16,Simple Decomposition,3.6486,21.4631,0.1082,0.0,1.2158
KentmanJul2005.graphml,16,Super Trees,3.2775,22.8096,0.1632,0.2041,1.5511
Kreonet.graphml,13,Beacon Nodes,0.5447,20.5575,0.0503,0.0,0.3378
Kreonet.graphml,13,Global Controller,0.6804,14.1728,0.0568,0.0,0.3378
Kreonet.graphml,13,PrioList,0.6636,15.1175,0.0439,0.0,0.3378
Kreonet.graphml,13,Simple Decomposition,5.6131,15.429,0.0395,0.0,0.3378
Kreonet.graphml,13,Super Trees,0.8028,15.9377,0.0467,0.0,0.3378
Latnet.graphml,68,Beacon Nodes,30.3909,53.9978,0.1519,0.3378,1.9298
Latnet.graphml,68,Global Controller,32.3061,51.5187,0.1394,0.3378,1.9298
Latnet.graphml,68,PrioList,27.6015,46.7799,0.1319,0.3378,1.9298
Latnet.graphml,68,Simple Decomposition,32.1872,44.5428,0.1398,0.3378,1.9298
Latnet.graphml,68,Super Trees,29.9106,42.5691,0.1297,0.6079,1.9195
Layer42.graphml,6,Beacon Nodes,0.9441,20.8946,0.0716,0.0,0.4403
Layer42.graphml,6,Global Controller,0.8881,16.3016,0.0708,0.0,0.4403
Layer42.graphml,6,PrioList,1.0339,12.4143,0.0791,0.0,0.4403
Layer42.graphml,6,Simple Decomposition,0.9268,11.7696,0.0661,0.0,0.4403
Layer42.graphml,6,Super Trees,1.2344,24.3922,0.3102,0.2041,1.0424
Litnet.graphml,39,Beacon Nodes,15.3009,32.259,0.0731,0.0,0.4149
Litnet.graphml,39,Global Controller,14.7066,27.8953,0.0659,0.0,0.4149
Litnet.graphml,39,PrioList,18.7168,27.7638,0.0841,0.0,0.4149
Litnet.graphml,39,Simple Decomposition,14.8034,27.63,0.0716,0.0,0.4149
Litnet.graphml,39,Super Trees,14.4433,35.698,0.1966,0.2823,1.0598
Marnet.graphml,17,Beacon Nodes,6.7356,22.905,0.0783,0.0,0.2545
Marnet.graphml,17,Global Controller,10.2667,35.3314,0.0776,0.0,0.2545
Marnet.graphml,17,PrioList,6.3961,30.276,0.0843,0.0,0.2545
Marnet.graphml,17,Simple Decomposition,6.572,33.8255,0.0701,0.0,0.2545
Marnet.graphml,17,Super Trees,6.3898,23.233,0.1767,0.0,1.0072
Marwan.graphml,6,Beacon Nodes,0.5142,20.1499,0.0416,0.0,0.0
Marwan.graphml,6,Global Controller,0.5021,19.6266,0.0332,0.0,0.0
Marwan.graphml,6,PrioList,0.4039,15.6421,0.0174,0.0,0.0
Marwan.graphml,6,Simple Decomposition,0.5118,16.295,0.0245,0.0,0.0
Marwan.graphml,6,Super Trees,0.6544,16.441,0.0389,0.0,0.4082
Myren.graphml,20,Beacon Nodes,15.5156,36.6632,0.0768,0.0,0.6413
Myren.graphml,20,Global Controller,5.6256,27.6691,0.0855,0.0,0.6413
Myren.graphml,20,PrioList,6.3614,25.989,0.0809,0.0,0.6413
Myren.graphml,20,Simple Decomposition,5.7652,18.6398,0.0825,0.0,0.6413
Myren.graphml,20,Super Trees,5.6875,22.2653,0.1781,0.2041,1.0759
Napnet.graphml,6,Beacon Nodes,0.8504,22.1196,0.0466,0.0,0.1256
Napnet.graphml,6,Global Controller,0.9984,18.3122,0.0848,0.0,0.1256
Napnet.graphml,6,PrioList,1.0096,17.7232,0.0527,0.0,0.1256
Napnet.graphml,6,Simple Decomposition,1.1536,16.3065,0.0687,0.0,0.1256
Napnet.graphml,6,Super Trees,1.0895,18.2129,0.2376,0.2242,0.8803
Navigata.graphml,13,Beacon Nodes,3.5562,21.486,0.0923,0.0,0.6594
Navigata.graphml,13,Global Controller,3.565,18.0569,0.0963,0.0,0.6594
Navigata.graphml,13,PrioList,3.5609,21.7112,0.1107,0.0,0.6594
Navigata.graphml,13,Simple Decomposition,3.7159,15.9172,0.0901,0.0,0.6594
Navigata.graphml,13,Super Trees,3.1022,22.1267,0.1612,0.0,1.0766
Netrail.graphml,7,Beacon Nodes,1.0619,19.6695,0.0273,0.0,0.1769
Netrail.graphml,7,Global Controller,1.2711,18.6087,0.029,0.0,0.1769
Netrail.graphml,7,PrioList,1.0282,10.6921,0.0135,0.0,0.1769
Netrail.graphml,7,Simple Decomposition,1.7996,23.411,0.015,0.0,0.1769
Netrail.graphml,7,Super Trees,1.5722,31.1921,0.3267,0.0,1.1898
NetworkUsa.graphml,35,Beacon Nodes,5.919,29.2389,0.0849,0.0,3.3943
NetworkUsa.graphml,35,Global Controller,13.9122,24.2369,0.0591,0.0,3.3943
NetworkUsa.graphml,35,PrioList,6.7433,19.0345,0.0795,0.0,3.3943
NetworkUsa.graphml,35,Simple Decomposition,14.2008,25.5331,0.0747,0.0,3.3943
NetworkUsa.graphml,35,Super Trees,5.7205,43.2152,0.1868,0.0,4.8117
Nextgen.graphml,16,Beacon Nodes,0.873,19.3598,0.065,0.0,1.6789
Nextgen.graphml,16,Global Controller,0.9198,14.7921,0.0539,0.0,1.6789
Nextgen.graphml,16,PrioList,0.7206,16.7843,0.0621,0.0,1.6789
Nextgen.graphml,16,Simple Decomposition,0.671,14.5548,0.0629,0.0,1.6789
Nextgen.graphml,16,Super Trees,0.8766,20.2907,0.1085,0.0,2.1703
Niif.graphml,35,Beacon Nodes,16.4028,45.1076,0.1121,0.0,2.3406
Niif.graphml,35,Global Controller,17.0518,45.9598,0.1102,0.2823,2.3406
Niif.graphml,35,PrioList,16.5441,44.7617,0.1113,0.0,2.3406
Niif.graphml,35,Simple Decomposition,19.911,45.6154,0.1207,0.0,2.3406
Niif.graphml,35,Super Trees,15.8622,47.7679,0.1706,0.3807,2.1615
Noel.graphml,19,Beacon Nodes,4.0616,27.3253,0.0543,0.0,1.3916
Noel.graphml,19,Global Controller,4.4092,22.4955,0.0541,0.0,1.3916
Noel.graphml,19,PrioList,4.3396,19.4885,0.0542,0.2041,1.3916
Noel.graphml,19,Simple Decomposition,7.9918,23.0194,0.0473,0.0,1.3916
Noel.graphml,19,Super Trees,3.9297,35.4303,0.2436,0.4082,2.1152
Nordu1997.graphml,12,Beacon Nodes,0.9225,28.5077,0.0404,0.0,0.3378
Nordu1997.graphml,12,Global Controller,0.8216,23.8625,0.0369,0.0,0.3378
Nordu1997.graphml,12,PrioList,0.7076,12.948,0.0486,0.0,0.3378
Nordu1997.graphml,12,Simple Decomposition,0.5849,21.3265,0.0575,0.0,0.3378
Nordu1997.graphml,12,Super Trees,0.7844,18.0498,0.0644,0.0,0.3378
Nordu2005.graphml,6,Beacon Nodes,0.7714,20.4901,0.0733,0.0,0.5036
Nordu2005.graphml,6,Global Controller,0.8823,21.9602,0.0585,0.0,0.5036
Nordu2005.graphml,6,PrioList,0.8148,20.1118,0.0634,0.0,0.5036
Nordu2005.graphml,6,Simple Decomposition,0.8051,18.2271,0.0616,0.0,0.5036
Nordu2005.graphml,6,Super Trees,0.7256,24.0642,0.1778,0.3451,0.8966
Nsfnet.graphml,13,Beacon Nodes,3.0743,21.2784,0.0941,0.0,1.2151
Nsfnet.graphml,13,Global Controller,2.8082,24.9743,0.0785,0.0,1.2151
Nsfnet.graphml,13,PrioList,2.8294,22.0609,0.0983,0.0,1.2151
Nsfnet.graphml,13,Simple Decomposition,2.9624,29.616,0.0986,0.0,1.2151
Nsfnet.graphml,13,Super Trees,2.9037,30.3206,0.2638,0.2041,2.2213
Oxford.graphml,19,Beacon Nodes,1.751,23.7743,0.0423,0.2823,1.5741
Oxford.graphml,19,Global Controller,7.5835,26.2343,0.0517,0.2823,1.5741
Oxford.graphml,19,PrioList,2.2592,20.7951,0.0353,0.2041,1.5741
Oxford.graphml,19,Simple Decomposition,2.1298,34.9241,0.033,0.2041,1.5741
Oxford.graphml,19,Super Trees,1.3101,23.2382,0.0446,0.2823,2.5234
Pacificwave.graphml,3,Beacon Nodes,0.3488,23.6931,0.0137,0.0,0.0
Pacificwave.graphml,3,Global Controller,0.3074,26.6762,0.0149,0.0,0.0
Pacificwave.graphml,3,PrioList,0.2861,23.2211,0.0103,0.0,0.0
Pacificwave.graphml,3,Simple Decomposition,0.3494,24.8463,0.0132,0.0,0.0
Pacificwave.graphml,3,Super Trees,0.4503,26.6994,0.014,0.0,0.0
Packetexchange.graphml,21,Beacon Nodes,4.6952,19.8826,0.0879,0.2041,2.1611
Packetexchange.graphml,21,Global Controller,11.2771,29.3647,0.0983,0.1021,2.1611
Packetexchange.graphml,21,PrioList,4.6705,27.0789,0.1028,0.0,2.1611
Packetexchange.graphml,21,Simple Decomposition,4.8013,23.5111,0.0957,0.0,2.1611
Packetexchange.graphml,21,Super Trees,5.4441,42.2966,0.3042,0.4165,3.4525
Palmetto.graphml,45,Beacon Nodes,41.7976,88.2924,0.157,0.2823,5.4113
Palmetto.graphml,45,Global Controller,42.5649,80.799,0.169,0.3378,5.4113
Palmetto.graphml,45,PrioList,44.6678,77.3136,0.1716,0.2823,5.4113
Palmetto.graphml,45,Simple Decomposition,46.8529,85.7356,0.171,0.4149,5.4113
Palmetto.graphml,45,Super Trees,41.1895,111.5912,0.3652,1.0206,7.4944
Peer1.graphml,16,Beacon Nodes,3.6899,22.0206,0.0843,0.0,1.3512
Peer1.graphml,16,Global Controller,3.8912,23.9809,0.0787,0.0,1.3512
Peer1.graphml,16,PrioList,3.674,26.3443,0.0999,0.0,1.3512
Peer1.graphml,16,Simple Decomposition,3.5534,18.2081,0.0808,0.0,1.3512
Peer1.graphml,16,Super Trees,4.001,34.9772,0.2611,0.3807,2.6361
PionierL3.graphml,27,Beacon Nodes,6.4774,34.1303,0.0975,0.0,2.5165
PionierL3.graphml,27,Global Controller,8.3616,30.7335,0.0931,0.0,2.5165
PionierL3.graphml,27,PrioList,9.9165,33.1174,0.1055,0.0,2.5165
PionierL3.graphml,27,Simple Decomposition,6.4741,28.39,0.1212,0.0,2.5165
PionierL3.graphml,27,Super Trees,6.1311,21.5637,0.1265,0.1689,2.4516
Psinet.graphml,24,Beacon Nodes,6.4406,30.2178,0.0936,0.0,3.0491
Psinet.graphml,24,Global Controller,6.1407,20.2528,0.0844,0.0,3.0491
Psinet.graphml,24,PrioList,6.5341,22.2305,0.1084,0.0,3.0491
Psinet.graphml,24,Simple Decomposition,6.2923,22.2037,0.1086,0.0,3.0491
Psinet.graphml,24,Super Trees,6.3857,31.2081,0.2263,0.3807,4.6227
Quest.graphml,20,Beacon Nodes,6.0789,24.3085,0.0246,0.0,2.0269
Quest.graphml,20,Global Controller,6.1504,20.2604,0.0273,0.0,2.0269
Quest.graphml,20,PrioList,14.2963,27.3591,0.0179,0.0,2.0269
Quest.graphml,20,Simple Decomposition,6.5293,21.1728,0.021,0.0,2.0269
Quest.graphml,20,Super Trees,5.8569,28.1731,0.0483,0.5316,1.9035
Rediris.graphml,19,Beacon Nodes,9.3936,20.3991,0.0316,0.2041,1.8013
Rediris.graphml,19,Global Controller,10.909,29.9931,0.0372,0.2823,1.8013
Rediris.graphml,19,PrioList,7.9641,27.3189,0.0499,0.0,1.8013
Rediris.graphml,19,Simple Decomposition,8.3968,29.0197,0.0559,0.0,1.8013
Rediris.graphml,19,Super Trees,7.7678,36.5499,0.0482,0.548,2.2051
Renater1999.graphml,24,Beacon Nodes,2.6133,18.0757,0.0573,0.0,0.8341
Renater1999.graphml,24,Global Controller,2.7212,11.9801,0.0745,0.0,0.8341
Renater1999.graphml,24,PrioList,2.5517,18.3507,0.0692,0.0,0.8341
Renater1999.graphml,24,Simple Decomposition,2.8364,14.0497,0.0704,0.0,0.8341
Renater1999.graphml,24,Super Trees,2.7725,14.4618,0.073,0.0,0.8341
Renater2001.graphml,24,Beacon Nodes,13.8168,43.79,0.098,0.0,1.1885
Renater2001.graphml,24,Global Controller,9.3614,26.9586,0.0893,0.0,1.1885
Renater2001.graphml,24,PrioList,9.2739,27.1663,0.1026,0.0,1.1885
Renater2001.graphml,24,Simple Decomposition,9.1823,30.3308,0.1133,0.0,1.1885
Renater2001.graphml,24,Super Trees,12.153,33.2082,0.2095,0.1021,2.1315
Renater2004.graphml,24,Beacon Nodes,9.051,27.8048,0.0882,0.2041,2.6022
Renater2004.graphml,24,Global Controller,8.4882,27.0654,0.0913,0.2041,2.6022
Renater2004.graphml,24,PrioList,14.2987,29.5894,0.0917,0.0,2.6022
Renater2004.graphml,24,Simple Decomposition,8.1214,27.355,0.0781,0.0,2.6022
Renater2004.graphml,24,Super Trees,12.1693,32.1861,0.2188,0.2823,3.103
Renater2006.graphml,26,Beacon Nodes,11.6601,33.8476,0.0745,0.0,2.5516
Renater2006.graphml,26,Global Controller,10.5159,33.2275,0.0819,0.4149,2.5516
Renater2006.graphml,26,PrioList,16.2405,24.2086,0.056,0.0,2.5516
Renater2006.graphml,26,Simple Decomposition,7.9125,25.0661,0.0569,0.0,2.5516
Renater2006.graphml,26,Super Trees,13.4372,40.0854,0.2379,0.3848,2.7838
Renater2008.graphml,26,Beacon Nodes,8.119,26.2715,0.0699,0.0,2.3796
Renater2008.graphml,26,Global Controller,7.7365,28.3228,0.0573,0.4165,2.3796
Renater2008.graphml,26,PrioList,7.219,15.0355,0.0763,0.0,2.3796
Renater2008.graphml,26,Simple Decomposition,7.1454,41.0351,0.0637,0.0,2.3796
Renater2008.graphml,26,Super Trees,7.4212,46.2085,0.3101,0.4423,3.518
Renater2010.graphml,37,Beacon Nodes,17.6702,40.6746,0.0876,0.0,4.0718
Renater2010.graphml,37,Global Controller,17.9305,39.0875,0.1138,0.2041,4.0718
Renater2010.graphml,37,PrioList,24.1967,44.6845,0.0844,0.0,4.0718
Renater2010.graphml,37,Simple Decomposition,17.8402,46.1806,0.0945,0.0,4.0718
Renater2010.graphml,37,Super Trees,16.8415,44.449,0.2187,0.6079,3.9306
Restena.graphml,13,Beacon Nodes,2.8232,20.9442,0.0685,0.2041,0.6833
Restena.graphml,13,Global Controller,2.6803,17.8726,0.0786,0.0,0.6833
Restena.graphml,13,PrioList,2.9288,19.3138,0.0869,0.0,0.6833
Restena.graphml,13,Simple Decomposition,2.9626,24.6274,0.0904,0.0,0.6833
Restena.graphml,13,Super Trees,2.4907,30.3403,0.1972,0.2041,2.0899
Rhnet.graphml,13,Beacon Nodes,1.3613,18.8572,0.0978,0.0,0.8928
Rhnet.graphml,13,Global Controller,1.4964,25.1405,0.1145,0.0,0.8928
Rhnet.graphml,13,PrioList,1.3706,15.2971,0.087,0.0,0.8928
Rhnet.graphml,13,Simple Decomposition,1.7323,16.8042,0.0642,0.0,0.8928
Rhnet.graphml,13,Super Trees,1.2732,29.4533,0.2161,0.3807,1.713
Rnp.graphml,28,Beacon Nodes,4.3939,27.9517,0.1188,0.0,1.9531
Rnp.graphml,28,Global Controller,9.1092,35.7152,0.125,0.0,1.9531
Rnp.graphml,28,PrioList,4.5127,27.1558,0.1317,0.0,1.9531
Rnp.graphml,28,Simple Decomposition,4.6828,27.3216,0.1331,0.2041,1.9531
Rnp.graphml,28,Super Trees,3.7944,28.9071,0.1836,0.5882,3.1266
Roedunet.graphml,40,Beacon Nodes,14.5474,31.3508,0.0642,0.0,0.4149
Roedunet.graphml,40,Global Controller,14.3021,27.2365,0.0672,0.0,0.4149
Roedunet.graphml,40,PrioList,20.4801,34.9725,0.0655,0.0,0.4149
Roedunet.graphml,40,Simple Decomposition,14.1582,35.4548,0.0717,0.0,0.4149
Roedunet.graphml,40,Super Trees,13.5749,24.2679,0.0863,0.4584,1.1589
Sago.graphml,18,Beacon Nodes,0.4375,17.2616,0.0918,0.0,2.111
Sago.graphml,18,Global Controller,0.6823,14.0459,0.0829,0.0,2.111
Sago.graphml,18,PrioList,0.5212,19.632,0.09,0.0,2.111
Sago.graphml,18,Simple Decomposition,0.8951,17.7407,0.0803,0.0,2.111
Sago.graphml,18,Super Trees,0.7361,26.3164,0.0761,0.0,2.111
Sanren.graphml,7,Beacon Nodes,0.5167,19.8252,0.06,0.0,0.0
Sanren.graphml,7,Global Controller,0.4387,19.5138,0.0556,0.0,0.0
Sanren.graphml,7,PrioList,0.4949,20.3696,0.024,0.0,0.0
Sanren.graphml,7,Simple Decomposition,0.4196,14.5968,0.0264,0.0,0.0
Sanren.graphml,7,Super Trees,0.443,18.4146,0.0684,0.0,0.5103
Savvis.graphml,19,Beacon Nodes,4.1005,28.2449,0.0891,0.0,2.2227
Savvis.graphml,19,Global Controller,8.0019,18.3897,0.0741,0.0,2.2227
Savvis.graphml,19,PrioList,3.5086,24.3419,0.0915,0.0,2.2227
Savvis.graphml,19,Simple Decomposition,3.3083,24.7953,0.0642,0.0,2.2227
Savvis.graphml,19,Super Trees,3.2466,29.022,0.2098,0.4082,3.388
Sinet.graphml,47,Beacon Nodes,32.1582,52.6626,0.1194,0.0,0.7109
Sinet.graphml,47,Global Controller,26.3741,52.0677,0.1307,0.0,0.7109
Sinet.graphml,47,PrioList,26.239,46.6163,0.1251,0.0,0.7109
Sinet.graphml,47,Simple Decomposition,26.3375,44.3195,0.1325,0.0,0.7109
Sinet.graphml,47,Super Trees,31.6764,43.3507,0.2261,0.722,1.6918
Spiralight.graphml,15,Beacon Nodes,0.7655,15.6586,0.0744,0.5647,2.1315
Spiralight.graphml,15,Global Controller,6.0916,23.4361,0.0651,0.4082,2.1315
Spiralight.graphml,15,PrioList,1.4433,14.3208,0.0413,0.0,2.1315
Spiralight.graphml,15,Simple Decomposition,0.7967,17.4786,0.0454,0.0,2.1315
Spiralight.graphml,15,Super Trees,1.2397,19.9186,0.0425,0.0,2.1565
Sprint.graphml,11,Beacon Nodes,3.0828,30.2564,0.1238,0.0,0.4995
Sprint.graphml,11,Global Controller,2.914,25.1867,0.1325,0.0,0.4995
Sprint.graphml,11,PrioList,2.8614,26.8153,0.0629,0.0,0.4995
Sprint.graphml,11,Simple Decomposition,3.3133,30.4987,0.0748,0.0,0.4995
Sprint.graphml,11,Super Trees,2.9377,28.8179,0.0838,0.2823,1.1293
Sunet.graphml,25,Beacon Nodes,6.809,26.4393,0.1453,0.0,2.7425
Sunet.graphml,25,Global Controller,7.0221,27.2309,0.1083,0.0,2.7425
Sunet.graphml,25,PrioList,7.2843,32.0352,0.1477,0.0,2.7425
Sunet.graphml,25,Simple Decomposition,10.0024,28.8381,0.1436,0.0,2.7425
Sunet.graphml,25,Super Trees,6.3879,46.2057,0.2612,0.4082,4.1936
Surfnet.graphml,50,Beacon Nodes,25.927,61.6453,0.1376,0.2041,4.8676
Surfnet.graphml,50,Global Controller,32.7959,65.9636,0.1326,0.2823,4.8676
Surfnet.graphml,50,PrioList,33.2343,53.8079,0.1274,0.2041,4.8676
Surfnet.graphml,50,Simple Decomposition,31.4845,75.9688,0.126,0.2041,4.8676
Surfnet.graphml,50,Super Trees,29.0875,85.5485,0.324,0.7211,5.6588
SwitchL3.graphml,30,Beacon Nodes,25.0679,45.7805,0.0221,0.0,2.1619
SwitchL3.graphml,30,Global Controller,18.0423,36.5331,0.0275,0.0,2.1619
SwitchL3.graphml,30,PrioList,17.7333,39.9217,0.0181,0.0,2.1619
SwitchL3.graphml,30,Simple Decomposition,19.8734,38.643,0.0155,0.0,2.1619
SwitchL3.graphml,30,Super Trees,19.6378,40.309,0.1279,0.3378,2.1869
TataNld.graphml,143,Beacon Nodes,41.7881,48.8183,0.0498,0.7442,15.4392
TataNld.graphml,143,Global Controller,51.187,69.9841,0.0778,0.6539,15.4392
TataNld.graphml,143,PrioList,49.4228,42.4301,0.0405,0.6863,15.4392
TataNld.graphml,143,Simple Decomposition,63.8472,83.5047,0.0432,0.736,15.4392
TataNld.graphml,143,Super Trees,67.7165,196.0976,0.3782,0.9086,18.8933
Telecomserbia.graphml,6,Beacon Nodes,0.5054,21.2811,0.0377,0.0,0.0
Telecomserbia.graphml,6,Global Controller,0.5102,23.5394,0.041,0.0,0.0
Telecomserbia.graphml,6,PrioList,0.5107,22.0378,0.0228,0.0,0.0
Telecomserbia.graphml,6,Simple Decomposition,0.5061,27.8445,0.0259,0.0,0.0
Telecomserbia.graphml,6,Super Trees,0.4678,31.1647,0.0461,0.0,0.4082
Ulaknet.graphml,76,Beacon Nodes,37.3548,49.5349,0.0598,0.0,0.4815
Ulaknet.graphml,76,Global Controller,39.3766,48.8243,0.0558,0.0,0.4815
Ulaknet.graphml,76,PrioList,36.854,49.188,0.0569,0.0,0.4815
Ulaknet.graphml,76,Simple Decomposition,56.7474,63.2985,0.0533,0.0,0.4815
Ulaknet.graphml,76,Super Trees,41.6425,53.8686,0.0615,0.2041,0.702
UniC.graphml,15,Beacon Nodes,3.1146,21.0102,0.0636,0.2823,2.4223
UniC.graphml,15,Global Controller,0.9087,19.0234,0.0604,0.2041,2.4223
UniC.graphml,15,PrioList,1.2603,36.8755,0.0537,0.3378,2.4223
UniC.graphml,15,Simple Decomposition,1.5638,38.521,0.057,0.2823,2.4223
UniC.graphml,15,Super Trees,1.1626,32.9564,0.2521,0.4484,1.9722
Uran.graphml,19,Beacon Nodes,1.852,19.8355,0.075,0.0,1.5806
Uran.graphml,19,Global Controller,1.9149,22.1591,0.0709,0.0,1.5806
Uran.graphml,19,PrioList,1.8949,18.2439,0.0737,0.0,1.5806
Uran.graphml,19,Simple Decomposition,1.6645,19.6815,0.0819,0.0,1.5806
Uran.graphml,19,Super Trees,1.5708,24.5483,0.1904,0.0,1.6999
Uunet.graphml,42,Beacon Nodes,36.2034,71.1116,0.0842,0.0,1.3006
Uunet.graphml,42,Global Controller,37.4392,69.3743,0.0601,0.0,1.3006
Uunet.graphml,42,PrioList,33.0445,70.2235,0.0852,0.0,1.3006
Uunet.graphml,42,Simple Decomposition,37.0023,65.2481,0.0711,0.0,1.3006
Uunet.graphml,42,Super Trees,32.6119,63.4977,0.1022,0.8836,1.6011
Vinaren.graphml,21,Beacon Nodes,3.3169,22.4997,0.0728,0.2941,1.335
Vinaren.graphml,21,Global Controller,3.0819,24.927,0.0626,0.3807,1.335
Vinaren.graphml,21,PrioList,2.8157,22.424,0.0909,0.3807,1.335
Vinaren.graphml,21,Simple Decomposition,3.1858,23.6239,0.0661,0.4149,1.335
Vinaren.graphml,21,Super Trees,2.8754,28.8556,0.2509,0.4619,2.0443
VisionNet.graphml,22,Beacon Nodes,0.9313,25.3219,0.0591,0.0,1.459
VisionNet.graphml,22,Global Controller,1.0048,17.5888,0.0668,0.0,1.459
VisionNet.graphml,22,PrioList,1.0955,24.5197,0.0753,0.0,1.459
VisionNet.graphml,22,Simple Decomposition,0.8281,15.2316,0.0778,0.0,1.459
VisionNet.graphml,22,Super Trees,1.1624,30.2725,0.0725,0.0,1.459
VtlWavenet2008.graphml,87,Beacon Nodes,50.8178,72.2562,0.0941,0.2041,9.521
VtlWavenet2008.graphml,87,Global Controller,45.3509,71.1837,0.0881,0.2041,9.521
VtlWavenet2008.graphml,87,PrioList,40.7258,61.2127,0.1064,0.0,9.521
VtlWavenet2008.graphml,87,Simple Decomposition,42.0161,68.1766,0.1132,0.0,9.521
VtlWavenet2008.graphml,87,Super Trees,42.1785,56.4117,0.1029,0.0,9.6954
VtlWavenet2011.graphml,91,Beacon Nodes,44.5939,64.643,0.0893,0.2041,8.8416
VtlWavenet2011.graphml,91,Global Controller,49.8383,75.9415,0.0792,0.0,8.8416
VtlWavenet2011.graphml,91,PrioList,54.2561,76.1437,0.1051,0.0,8.8416
VtlWavenet2011.graphml,91,Simple Decomposition,48.7653,67.5738,0.102,0.0,8.8416
VtlWavenet2011.graphml,91,Super Trees,54.2662,63.6699,0.1127,0.2041,10.2892
WideJpn.graphml,19,Beacon Nodes,4.6433,27.8595,0.0669,0.0,1.4484
WideJpn.graphml,19,Global Controller,7.8787,25.8789,0.0686,0.0,1.4484
WideJpn.graphml,19,PrioList,4.3492,30.8534,0.096,0.0,1.4484
WideJpn.graphml,19,Simple Decomposition,4.3379,26.995,0.0632,0.2041,1.4484
WideJpn.graphml,19,Super Trees,8.9185,39.8731,0.2516,0.3378,2.069
Xeex.graphml,24,Beacon Nodes,15.7342,39.8343,0.0873,0.0,1.9522
Xeex.graphml,24,Global Controller,13.8804,38.5093,0.0944,0.0,1.9522
Xeex.graphml,24,PrioList,8.7418,43.9771,0.1035,0.0,1.9522
Xeex.graphml,24,Simple Decomposition,9.4109,47.9239,0.0922,0.0,1.9522
Xeex.graphml,24,Super Trees,8.4067,41.729,0.246,0.7223,2.6262
Xspedius.graphml,34,Beacon Nodes,19.8721,52.987,0.0164,0.1021,4.3322
Xspedius.graphml,34,Global Controller,18.3805,47.8378,0.0296,0.2041,4.3322
Xspedius.graphml,34,PrioList,21.4949,52.4516,0.012,0.2041,4.3322
Xspedius.graphml,34,Simple Decomposition,17.3273,49.349,0.0125,0.2041,4.3322
Xspedius.graphml,34,Super Trees,21.0047,68.8451,0.3109,0.7109,5.2674
York.graphml,23,Beacon Nodes,4.2105,31.6829,0.0556,0.0,3.0963
York.graphml,23,Global Controller,3.9456,28.5521,0.05,0.0,3.0963
York.graphml,23,PrioList,3.9359,26.448,0.0621,0.0,3.0963
York.graphml,23,Simple Decomposition,4.0264,26.1884,0.0599,0.0,3.0963
York.graphml,23,Super Trees,7.9554,27.7544,0.1563,0.2823,3.4113
